"GeneName","log2FoldChange","pvalue","padj"
"CACNA1I",1.35059688228179,7.55613400479784e-07,3.29479360163292e-06
"CACNA2D1",-2.06622149997522,4.5668212143455e-18,1.22690526372388e-16
"CACNA2D2",1.16519638599881,6.63491119273419e-06,2.42773074927361e-05
"CACNB3",1.20247531866791,4.13745582966914e-16,8.26360000302162e-15
"CACNG2",-1.31779625650929,0.00873016737491568,0.0169498925809208
"CACNG6",1.61713051489975,0.00473445511405574,0.00970811188992494
"CADM2",-1.29203558850518,3.06188947799758e-05,9.84886176885454e-05
"CADM3",-2.72884960287085,6.28778173423572e-20,2.15967678589644e-18
"CADPS",1.47690252126506,1.20451380882685e-09,8.60742486262499e-09
"CALB2",-1.99279750737263,1.24802520039498e-08,7.48263593948932e-08
"CALCRL",-1.2733288488321,5.13360000852704e-09,3.28995459409426e-08
"CALHM1",2.60562635931992,2.54010010171333e-12,2.78399661465338e-11
"CALHM3",1.14976876949529,0.0108067334849132,0.020530415664377
"CALHM4",-1.79797587725505,2.21665741061292e-05,7.32229406211856e-05
"CALML5",2.35212442299318,4.10264717628261e-06,1.56823667672191e-05
"CALN1",-1.20913815492544,4.96109636539052e-05,0.000153395839759446
"CALY",1.97339763227231,1.5062020738172e-07,7.47356379051302e-07
"CAMK1",-1.30121300708732,2.66175212290844e-14,4.00612676882115e-13
"CAMK2N2",2.5096691519816,1.19740164139531e-19,3.98309050379378e-18
"CAMP",2.61949803261211,5.83076268358969e-14,8.2402906556624e-13
"CANT1",1.09406082258277,6.24240295412216e-14,8.78934037884332e-13
"CAPN11",-2.16092342839541,3.41749285185403e-24,2.25388400097623e-22
"CAPN13",1.16150852112182,8.43400183502008e-05,0.000249370222376045
"CAPN6",-1.6133151550409,6.7670163293447e-06,2.46940841805136e-05
"CAPN9",1.15507644067387,0.000408024850485259,0.00105629330927041
"CAPNS2",-1.10126614985868,0.00139255955909119,0.00321115409316233
"CAPS",1.91867815526633,2.56713022616332e-16,5.29425315046104e-15
"CAPSL",2.4219764523284,1.79411272327858e-08,1.05047401559659e-07
"CAPZA3",-2.85962832436802,1.13245995364566e-11,1.12972396846354e-10
"CARD14",1.12053256601151,7.63805781351727e-08,3.97036864011897e-07
"CARD18",-3.39780947036559,5.35653775862517e-11,4.78111269677286e-10
"CARD6",-1.09210951748572,1.17912686451917e-11,1.17504384389702e-10
"CARMIL2",1.2464584542111,1.58416763899053e-06,6.50165949329866e-06
"CARMIL3",1.29894527438746,4.78621554544705e-08,2.58265278608583e-07
"CASKIN1",1.73601028704124,1.5147141104263e-12,1.71661574065854e-11
"CASP12",-1.90257766015495,8.42476133674196e-20,2.86774044498345e-18
"CASP14",3.69097731716079,4.50927147961598e-14,6.55042677543547e-13
"CASQ2",-2.7372568010039,1.58944008298907e-22,8.02281057301625e-21
"CAT",-1.83137470829169,1.06726494038858e-26,9.38501401747257e-25
"CATSPERB",1.20956582481427,6.11311261492206e-06,2.25329829240888e-05
"CAV1",-3.17571334751491,4.39183487954096e-43,6.95154264183341e-40
"CAV2",-2.78229139637967,2.41789541280896e-39,1.39168198396646e-36
"CAV3",-1.89145341657242,1.67793379098753e-11,1.62687497685644e-10
"CAVIN1",-1.75518016549545,6.59359990871928e-24,4.1746278888738e-22
"CAVIN2",-3.74156378177527,4.61419930189272e-44,1.25203002200215e-40
"CAVIN4",1.0611485530339,1.26410697673669e-08,7.57427379057938e-08
"CBARP",1.2411458066327,2.57442887294842e-09,1.73276761207592e-08
"CBLC",1.14964762120737,4.80141515860663e-06,1.81200237477795e-05
"CBLN2",5.20489364874644,1.83999300119678e-23,1.06877146986947e-21
"CBLN4",-1.20988500666834,3.51789384602987e-05,0.000111793333966022
"CBS",1.54233390634719,1.0729240543816e-05,3.75306067935989e-05
"CBX2",2.24697973974209,2.0304136530807e-19,6.61503892394765e-18
"CBX4",1.29766965055093,4.32168021796503e-17,1.01591576806965e-15
"CBX7",-1.23501230156499,4.90952054662324e-16,9.61354982088267e-15
"CBX8",1.14600339403399,5.58664353160354e-14,7.94256790713155e-13
"CBY2",2.95449305159238,3.73762700527329e-09,2.44801680476417e-08
"CCBE1",-2.21011987444761,8.78859936761868e-20,2.98090457836695e-18
"CCDC137",1.01960169582821,8.14480129187574e-10,5.98945331411641e-09
"CCDC141",-1.90198441145289,6.93823844352024e-12,7.14281306212593e-11
"CCDC144A",-1.39686663374396,0.000122589669394552,0.000352218947942181
"CCDC150",1.37113483612626,1.05454936819342e-15,1.96759437126383e-14
"CCDC152",-1.03714013798468,5.63206848973838e-09,3.58017098039126e-08
"CCDC154",1.53554576148492,1.38688252759449e-08,8.26559357675862e-08
"CCDC158",-1.20754103211417,4.82835396436812e-07,2.18668944204121e-06
"CCDC166",1.37355013159536,0.00604714684594664,0.0121390305635078
"CCDC167",1.5064113569249,4.85497908730483e-17,1.131478193672e-15
"CCDC169-SOHLH2",-1.53433270271402,1.50679253403599e-05,5.1327147402223e-05
"CCDC175",1.3000241561625,0.0245882941772752,0.0430125308162797
"CCDC177",2.50418344190239,1.29236972388787e-11,1.28050446194711e-10
"CCDC178",-1.95811511532666,2.26627685849608e-09,1.54396207497398e-08
"CCDC183",1.11158985682776,2.40864963703531e-09,1.63159383758376e-08
"CCDC185",2.42283121675428,2.74762227214593e-07,1.30080601787487e-06
"CCDC187",2.90622020045326,6.23078615446845e-07,2.75997090060573e-06
"CCDC190",-1.42719993783896,0.00376028544465588,0.00787810078709395
"CCDC196",2.90982107269238,3.95001596749784e-10,3.05607345363152e-09
"CCDC3",-2.58959956481129,1.50271064544233e-26,1.27993210760231e-24
"CCDC50",-1.21625020652694,9.32796967042508e-26,7.44434688739722e-24
"CCDC54",-1.14955911842195,1.37023560539093e-07,6.8490144970514e-07
"CCDC60",1.58999459049594,0.00055195913299177,0.0013900705080941
"CCDC68",-1.32940365226666,1.50413479519098e-07,7.46525641490919e-07
"CCDC69",-2.68771651858759,7.32491651334663e-29,9.03438079574714e-27
"CCDC74A",1.35673084632288,1.34682774548062e-06,5.595285695026e-06
"CCDC78",3.14466840444491,4.82401356268923e-21,1.94951731084509e-19
"CCDC8",-1.40514127803195,2.01004595229029e-08,1.16434317834101e-07
"CCDC80",-1.52021996606382,1.29110762194227e-09,9.1813171737819e-09
"CCDC82",-1.05062932900197,6.58897772509826e-11,5.80936702023674e-10
"CCDC83",1.24832106318556,0.000699213871614776,0.00171853885577783
"CCDC85A",-1.93667816433018,3.85600828748867e-16,7.73400437302638e-15
"CCDC87",1.10193662123544,2.58025744418371e-09,1.73607544792155e-08
"CCDC92B",1.02727575837984,0.00168604772352106,0.00382020642497424
"CCK",1.70078766132072,0.000824763802476095,0.00199861199656207
"CCKAR",1.33774480913624,0.00270689279525786,0.00584258201740089
"CCKBR",1.10412248373714,0.00857997957833655,0.0166941335905475
"CCL11",1.70677516352897,5.13292426075079e-07,2.31469048928539e-06
"CCL13",-1.84868005294979,6.56056475896679e-07,2.88987400352076e-06
"CCL14",-3.20150858541988,2.42478885890649e-29,3.22073004098391e-27
"CCL16",-1.87924449388307,2.98872242450002e-11,2.79506616105137e-10
"CCL17",1.58716373088466,1.78533893916366e-07,8.75850357595376e-07
"CCL2",-1.51130614780072,4.80304799504913e-11,4.32570382256819e-10
"CCL20",1.08796635956933,0.000153750127277704,0.000433476312529718
"CCL21",-1.82045772987952,8.46936197438633e-07,3.66106193312458e-06
"CCL23",-2.01962785026186,6.93596874828231e-13,8.33281406735447e-12
"CCL24",-2.26015657958653,4.99422909462851e-08,2.6849812460621e-07
"CCL25",1.16809000046514,0.000402181079451261,0.00104258597285345
"CCL28",-1.92382959232352,8.22447087112964e-09,5.09177313318893e-08
"CCL7",2.34419726605496,1.16728302565864e-05,4.04956598892425e-05
"CCL8",-1.1479663668168,3.41239944863972e-05,0.000108695480676611
"CCM2L",-1.58296221707127,7.989145357452e-22,3.56210861313247e-20
"CCN1",-1.54351353463533,5.62468054224499e-12,5.88623593495324e-11
"CCN3",-1.01664464092384,4.4833837965145e-05,0.000139923417402229
"CCN4",2.08246909111655,2.09834304813765e-13,2.7168321647121e-12
"CCN5",-1.50230117458015,5.11427282299927e-07,2.30682730942883e-06
"CCNA2",2.12631792617719,1.07096850837635e-20,4.11780887613367e-19
"CCNB1",1.64430576304256,4.57625434077385e-16,9.035485961399e-15
"CCNB2",2.18304411333677,4.98889503180774e-19,1.53331832094104e-17
"CCND1",1.22454596683801,2.16878994108303e-07,1.04632959463884e-06
"CCND2",-1.09863808069227,1.16570045354379e-12,1.34352636010987e-11
"CCNE1",2.59575062526453,5.89990258815191e-19,1.7958773999897e-17
"CCNE2",2.03987923338276,3.00889301968519e-25,2.2589294077431e-23
"CCNF",1.44850883598502,2.46852203245478e-20,8.98220449893605e-19
"CCNO",2.00728780359956,1.21243595991577e-10,1.03315426750292e-09
"CCNP",1.56215063395109,3.48217064321e-07,1.62148441277594e-06
"CCR4",1.13843052305783,8.93804341933673e-06,3.17207019258001e-05
"CCR7",1.20440132599105,3.71550061615378e-06,1.43352059116849e-05
"CCR8",2.11643096313346,9.7745087787973e-09,5.96776019750807e-08
"CD164L2",-1.17294940055492,1.70470564450387e-05,5.75780721096779e-05
"CD177",2.94243141842367,9.54767963228753e-15,1.56335023220405e-13
"CD19",1.55796461565969,4.11842315558696e-06,1.57363366359321e-05
"CD1A",2.18222374800776,1.71303608643512e-09,1.19272021355384e-08
"CD1B",1.02180874461125,0.00215038083853386,0.00474878893699711
"CD200",-1.20720415542903,2.19645298092933e-16,4.57449867541356e-15
"CD200R1",-1.01020742807985,2.40747246351728e-07,1.15124702850069e-06
"CD209",-2.53657911742038,1.11728493068076e-22,5.72013745912407e-21
"CD22",1.235413074564,1.45842349278483e-06,6.02595079877204e-06
"CD248",-1.47472666123156,6.41691954629494e-14,9.00169644478036e-13
"CD300LG",-4.94694540429188,9.64969800918173e-40,6.10954546621326e-37
"CD302",-1.37699588275014,1.78713598801961e-14,2.79842217283137e-13
"CD34",-1.91982710845184,8.38284575713525e-31,1.32686476925856e-28
"CD36",-4.26251119505741,1.40585236272497e-38,7.21696210205352e-36
"CD80",1.22572693687203,3.13416685579868e-07,1.47097517319101e-06
"CD93",-1.033818134138,3.20220624796111e-11,2.97421542659038e-10
"CDC14B",-1.55088867677573,9.4573445954096e-19,2.79801874213723e-17
"CDC20",2.20312962789077,3.45213503945162e-14,5.11864581884029e-13
"CDC20B",4.50186846160818,1.43567216821953e-21,6.21165311233751e-20
"CDC25A",1.53740391788651,2.17862632483612e-12,2.40782057136833e-11
"CDC25C",2.20163801875093,2.46549748834394e-14,3.73144695566573e-13
"CDC45",1.84825240307863,7.74407186825337e-13,9.22200006680906e-12
"CDC6",2.61710519731095,1.2669214656442e-23,7.59113763988828e-22
"CDC7",1.48597271140675,4.64723339330097e-17,1.08706343685171e-15
"CDCA2",1.99450483886312,5.16435366684931e-17,1.19916544679873e-15
"CDCA3",1.87096550107382,1.89538295282749e-13,2.4811098419025e-12
"CDCA5",2.17827008265392,4.72596072688231e-18,1.26786579161586e-16
"CDCA8",1.98666781004297,1.34601329788265e-17,3.40428449800041e-16
"CDCP2",-1.19729444829225,9.66501191629356e-05,0.000283036133731236
"CDH11",1.06042074846107,2.85476341328005e-08,1.60804793214238e-07
"CDH12",-4.07347541921416,2.65329530876993e-27,2.584445697168e-25
"CDH13",-1.3313313316534,6.2896364148751e-14,8.84928548623241e-13
"CDH15",1.5367690846662,5.21299240197595e-07,2.3471127860091e-06
"CDH17",-1.25642692182841,2.19257332557732e-08,1.26275736040071e-07
"CDH20",-3.30020007442787,7.17014719637879e-27,6.48522742133422e-25
"CDH22",-1.6774626479397,4.39241724005342e-09,2.84937066453465e-08
"CDH23",-1.94618648338381,1.93449750118955e-20,7.14860808124405e-19
"CDH5",-1.58910826014289,1.00505752087133e-21,4.41899596097917e-20
"CDH7",2.87690072303596,5.78538140936892e-10,4.35543141060457e-09
"CDH8",-1.1588903207313,3.37545843443323e-05,0.000107627089984262
"CDHR2",1.19247569286584,1.46362893978707e-06,6.04482889374117e-06
"CDHR4",1.03148042250289,0.00636635399455877,0.0127180806054336
"CDK1",1.99523738651961,1.72104073827548e-17,4.27872353178069e-16
"CDK5",1.03764034662484,3.95611662485495e-13,4.93384630154268e-12
"CDK5R1",1.55329228293801,4.48411916510087e-16,8.88126792720813e-15
"CDK5R2",2.35943922022133,1.68515505957661e-05,5.69940085498542e-05
"CDKN1C",-1.76178128554712,8.29217934322471e-17,1.86392490467704e-15
"CDKN2A",2.4537603764074,5.00533687547691e-21,2.01422391128831e-19
"CDKN2C",-1.02996793500868,5.497817722621e-07,2.46550216728041e-06
"CDKN3",1.72630068498969,1.73212447286912e-13,2.28313478401639e-12
"CDO1",-3.50264579375519,5.51703763513803e-30,7.99928342303907e-28
"CDSN",2.16175342647513,5.63103401272623e-07,2.51957267462243e-06
"CDT1",1.88609062763992,2.07931212845645e-13,2.69586720600012e-12
"CDYL2",1.02657889593523,7.33359884243988e-10,5.43481765170906e-09
"CEACAM5",1.28784082512097,0.0163049014392904,0.0297183857535632
"CEACAM6",1.87215882270263,3.94046639842041e-05,0.000124170659679126
"CEACAM8",-1.59900911178696,1.33874619962057e-05,4.59904961396151e-05
"CEBPA",-1.80425591577302,7.68235026346973e-13,9.16573875027287e-12
"CEL",1.4801741743961,9.37683205085207e-09,5.74898476352112e-08
"CELA1",1.92566140519862,0.000153006177574482,0.000431506954246431
"CELF2",-1.59843439155185,1.89435391546278e-14,2.95413450495074e-13
"CELF3",3.64608056840745,4.84127680398292e-13,5.95179363202922e-12
"CELF4",1.60441083547968,3.3498759741662e-09,2.20699078228626e-08
"CELSR1",1.39100354998805,5.56866189094168e-09,3.54223589941548e-08
"CELSR2",1.01937297221117,5.11713643413378e-06,1.92078791274294e-05
"CELSR3",2.18325226770071,8.35376206170489e-19,2.50665650237003e-17
"CEMIP",2.2658375952406,1.97953046049846e-14,3.06182423181659e-13
"CEND1",1.57101454746473,7.3408330194247e-10,5.43805703474855e-09
"CENPA",2.00858372822647,6.39079121933191e-14,8.97166950628162e-13
"CENPE",2.14738337919663,9.58425162731933e-26,7.616873448088e-24
"CENPF",2.23323703262739,4.0319685650081e-19,1.25340770742658e-17
"CENPI",1.47440420990518,1.86416245868144e-14,2.91183402468711e-13
"CENPK",1.33110218325857,7.82651556117041e-12,7.99230304133713e-11
"CENPL",1.05282425768289,2.47307934436878e-17,6.0299960291323e-16
"CENPM",2.01516549070499,5.00499539469446e-15,8.54131918480024e-14
"CENPN",1.00849165983018,2.56471459603995e-11,2.42359149438721e-10
"CENPO",1.12126644776513,1.02371112594184e-19,3.44758317839349e-18
"CENPU",1.62705825579417,4.27162072234925e-16,8.50473417193937e-15
"CENPX",1.3651482828922,1.15456608765397e-13,1.56195358040595e-12
"CEP112",-1.71318051119346,1.35337138563382e-24,9.28012133528114e-23
"CEP55",2.03986158940521,1.40433824462604e-15,2.57719812738426e-14
"CEP68",-1.00723887936782,5.29565282666345e-24,3.4096823657507e-22
"CER1",-1.58498612312183,0.000850563092276658,0.00205672760976484
"CERCAM",1.01060003252548,1.37758510961117e-11,1.35504151071748e-10
"CERS1",1.11363994362272,0.000159123310212047,0.000447363551534578
"CERS4",1.23913049535204,9.76541831141394e-10,7.07145846004561e-09
"CES1",-3.38582287756227,1.4170971192173e-23,8.4113570882542e-22
"CETP",-1.87750286628555,5.86586279341625e-12,6.11840735300101e-11
"CFAP119",1.33403360877729,2.34217149227682e-09,1.59202441809349e-08
"CFAP157",1.14510415095657,5.49404701420294e-11,4.8992454923836e-10
"CFAP20DC",2.08647588507609,9.4461731914622e-23,4.94271662806152e-21
"CFAP276",1.92134725639632,5.62277383369746e-13,6.85487587915594e-12
"CFAP45",1.2490851294843,8.58853324271542e-07,3.70919964556927e-06
"CFAP47",1.14994135375662,0.000508954686443501,0.00129187295393664
"CFAP61",1.15037041640187,1.78854108100312e-05,6.01667826350113e-05
